,university,year,major,avg_major_score,stu_count,stu_ranking,score_line,avg_score,score_diff
1445,辽宁工程技术大学,2012,自动化,556,0.0,0.0,,,
1455,辽宁工程技术大学,2012,电气工程及其自动化,554,0.0,0.0,,,
1457,辽宁工程技术大学,2012,电子科学与技术,551,0.0,0.0,,,
1460,辽宁工程技术大学,2012,电子商务,552,0.0,0.0,,,
1502,辽宁工程技术大学,2012,信息与计算科学,551,0.0,0.0,,,
1446,辽宁工程技术大学,2013,自动化,518,436.0,28110.0,,,
1450,辽宁工程技术大学,2013,网络工程,520,444.0,27263.0,,,
1458,辽宁工程技术大学,2013,电子科学与技术,512,479.0,30738.0,,,
1461,辽宁工程技术大学,2013,电子商务,521,411.0,26819.0,,,
1495,辽宁工程技术大学,2013,地理信息科学,520,444.0,27263.0,,,
1442,辽宁工程技术大学,2015,软件工程,541,377.0,29817.0,,,
1447,辽宁工程技术大学,2015,自动化,544,412.0,28643.0,,,
1459,辽宁工程技术大学,2015,电子科学与技术,547,338.0,27482.0,,,
1479,辽宁工程技术大学,2015,机械电子工程,542,393.0,29440.0,,,
1507,辽宁大学,2011,计算机科学与技术,591,0.0,0.0,,,
1525,辽宁中医药大学,2014,医学信息工程,449,0.0,0.0,,,
1526,辽宁中医药大学,2014,信息管理与信息系统,442,0.0,0.0,,,
1527,赣南师范大学,2014,通信工程,472,0.0,0.0,,,
1528,赣南师范大学,2014,软件工程,476,0.0,0.0,,,
1531,赣南师范大学,2014,信息与计算科学,468,0.0,0.0,,,
1544,贵州财经大学,2014,计算机科学与技术,499,0.0,0.0,,,
1554,贵州大学,2011,电气信息,597,0.0,0.0,573.0,594.0,21.0
1555,贵州大学,2011,电子信息科学,593,0.0,0.0,573.0,594.0,21.0
1564,贵州大学,2011,机械设计制造及其自动化,597,0.0,0.0,573.0,594.0,21.0
1556,贵州大学,2012,电子信息科学,572,0.0,0.0,,,
1552,贵州大学,2013,网络工程,544,357.0,18043.0,501.0,548.0,47.0
1565,贵州大学,2013,机械设计制造及其自动化,556,339.0,14006.0,501.0,548.0,47.0
1573,贵州大学,2013,信息管理与信息系统,555,316.0,14322.0,501.0,548.0,47.0
1578,西昌学院,2014,电气工程及其自动化,465,0.0,0.0,,,
1581,西安邮电大学,2011,通信工程,587,0.0,0.0,573.0,593.0,20.0
1585,西安邮电大学,2011,软件工程,595,0.0,0.0,573.0,593.0,20.0
1591,西安邮电大学,2011,计算机科学与技术,589,0.0,0.0,573.0,593.0,20.0
1593,西安邮电大学,2011,自动化,595,0.0,0.0,573.0,593.0,20.0
1596,西安邮电大学,2011,网络工程,596,0.0,0.0,573.0,593.0,20.0
1602,西安邮电大学,2011,电子科学与技术,594,0.0,0.0,573.0,593.0,20.0
1604,西安邮电大学,2011,电子商务,603,0.0,0.0,573.0,593.0,20.0
1607,西安邮电大学,2011,电子信息工程,595,0.0,0.0,573.0,593.0,20.0
1629,西安邮电大学,2011,光电信息工程,597,0.0,0.0,573.0,593.0,20.0
1630,西安邮电大学,2011,光信息科学与技术,596,0.0,0.0,573.0,593.0,20.0
1637,西安邮电大学,2011,信息与计算科学,597,0.0,0.0,573.0,593.0,20.0
1582,西安邮电大学,2012,通信工程,580,0.0,0.0,,,
1586,西安邮电大学,2012,软件工程,568,0.0,0.0,,,
1594,西安邮电大学,2012,自动化,578,0.0,0.0,,,
1597,西安邮电大学,2012,网络工程,572,0.0,0.0,,,
1603,西安邮电大学,2012,电子科学与技术,571,0.0,0.0,,,
1605,西安邮电大学,2012,电子商务,575,0.0,0.0,,,
1631,西安邮电大学,2012,光信息科学与技术,566,0.0,0.0,,,
1632,西安邮电大学,2012,信息管理与信息系统,571,0.0,0.0,,,
1634,西安邮电大学,2012,信息安全,567,0.0,0.0,,,
1583,西安邮电大学,2013,通信工程,567,254.0,10696.0,501.0,546.0,45.0
1587,西安邮电大学,2013,软件工程,540,334.0,19461.0,501.0,546.0,45.0
1592,西安邮电大学,2013,计算机科学与技术,549,342.0,16250.0,501.0,546.0,45.0
1598,西安邮电大学,2013,网络工程,546,357.0,17341.0,501.0,546.0,45.0
1601,西安邮电大学,2013,电气工程及其自动化,550,312.0,15908.0,501.0,546.0,45.0
1606,西安邮电大学,2013,电子商务,543,365.0,18408.0,501.0,546.0,45.0
1635,西安邮电大学,2013,信息安全,552,335.0,15275.0,501.0,546.0,45.0
1584,西安邮电大学,2015,通信工程,577,314.0,16414.0,525.0,567.0,42.0
1595,西安邮电大学,2015,自动化,563,348.0,21383.0,525.0,567.0,42.0
1615,西安邮电大学,2015,微电子科学与工程,566,369.0,20347.0,525.0,567.0,42.0
1633,西安邮电大学,2015,信息对抗技术,563,348.0,21383.0,525.0,567.0,42.0
1636,西安邮电大学,2015,信息安全,572,367.0,18140.0,525.0,567.0,42.0
1638,西安邮电大学,2015,信息与计算科学,566,369.0,20347.0,525.0,567.0,42.0
1641,西安财经学院,2014,计算机科学与技术,490,0.0,0.0,,,
1642,西安财经学院,2014,电子商务,476,0.0,0.0,,,
1648,西安科技大学,2013,网络工程,509,465.0,32072.0,501.0,514.0,13.0
1651,西安科技大学,2013,电气工程及其自动化,523,418.0,25970.0,501.0,514.0,13.0
1653,西安科技大学,2013,电子科学与技术,514,461.0,29832.0,501.0,514.0,13.0
1656,西安科技大学,2013,电子商务,529,360.0,23575.0,501.0,514.0,13.0
1657,西安科技大学,2013,电子信息工程,514,461.0,29832.0,501.0,514.0,13.0
1659,西安科技大学,2013,机械设计制造及其自动化,519,411.0,27674.0,501.0,514.0,13.0
1670,西安科技大学,2013,信息管理与信息系统,512,479.0,30738.0,501.0,514.0,13.0
1646,西安科技大学,2014,自动化,536,383.0,25552.0,,,
1649,西安科技大学,2014,网络工程,534,401.0,26323.0,,,
1652,西安科技大学,2014,电气工程及其自动化,542,381.0,23311.0,,,
1654,西安科技大学,2014,电子科学与技术,540,337.0,24026.0,,,
1658,西安科技大学,2014,电子信息工程,545,367.0,22190.0,,,
1660,西安科技大学,2014,机械设计制造及其自动化,544,355.0,22545.0,,,
1671,西安科技大学,2014,信息管理与信息系统,542,381.0,23311.0,,,
1647,西安科技大学,2015,自动化,555,413.0,24416.0,525.0,558.0,33.0
1650,西安科技大学,2015,网络工程,556,351.0,24003.0,525.0,558.0,33.0
1655,西安科技大学,2015,电子科学与技术,556,351.0,24003.0,525.0,558.0,33.0
1661,西安科技大学,2015,机械设计制造及其自动化,561,388.0,22101.0,525.0,558.0,33.0
1672,西安科技大学,2015,信息管理与信息系统,557,387.0,23652.0,525.0,558.0,33.0
1680,西安电子科技大学,2011,通信工程,637,0.0,0.0,573.0,629.0,56.0
1683,西安电子科技大学,2011,软件工程,623,0.0,0.0,573.0,629.0,56.0
1687,西安电子科技大学,2011,计算机科学与技术,627,0.0,0.0,573.0,629.0,56.0
1693,西安电子科技大学,2011,网络工程,625,0.0,0.0,573.0,629.0,56.0
1696,西安电子科技大学,2011,空间信息与数字技术,627,0.0,0.0,573.0,629.0,56.0
1698,西安电子科技大学,2011,电气工程及其自动化,628,0.0,0.0,573.0,629.0,56.0
1702,西安电子科技大学,2011,电子科学与技术,631,0.0,0.0,573.0,629.0,56.0
1705,西安电子科技大学,2011,电子商务,624,0.0,0.0,573.0,629.0,56.0
1707,西安电子科技大学,2011,电子信息科学与技术,631,0.0,0.0,573.0,629.0,56.0
1722,西安电子科技大学,2011,机械设计制造及其自动化,626,0.0,0.0,573.0,629.0,56.0
1736,西安电子科技大学,2011,微电子学,634,0.0,0.0,573.0,629.0,56.0
1748,西安电子科技大学,2011,信息工程,632,0.0,0.0,573.0,629.0,56.0
1751,西安电子科技大学,2011,信息对抗技术,630,0.0,0.0,573.0,629.0,56.0
1753,西安电子科技大学,2011,信息安全,633,0.0,0.0,573.0,629.0,56.0
1681,西安电子科技大学,2012,通信工程,617,0.0,0.0,,,
1684,西安电子科技大学,2012,软件工程,600,0.0,0.0,,,
1688,西安电子科技大学,2012,计算机科学与技术,605,0.0,0.0,,,
1699,西安电子科技大学,2012,电气工程及其自动化,607,0.0,0.0,,,
1703,西安电子科技大学,2012,电子科学与技术,608,0.0,0.0,,,
1706,西安电子科技大学,2012,电子商务,601,0.0,0.0,,,
1708,西安电子科技大学,2012,电子信息科学与技术,606,0.0,0.0,,,
1711,西安电子科技大学,2012,电子信息工程,613,0.0,0.0,,,
1723,西安电子科技大学,2012,机械设计制造及其自动化,609,0.0,0.0,,,
1749,西安电子科技大学,2012,信息工程,610,0.0,0.0,,,
1752,西安电子科技大学,2012,信息对抗技术,605,0.0,0.0,,,
1754,西安电子科技大学,2012,信息安全,610,0.0,0.0,,,
1682,西安电子科技大学,2013,通信工程,598,141.0,4068.0,501.0,579.0,78.0
1685,西安电子科技大学,2013,软件工程,569,260.0,10155.0,501.0,579.0,78.0
1689,西安电子科技大学,2013,计算机科学与技术,577,217.0,8149.0,501.0,579.0,78.0
1691,西安电子科技大学,2013,自动化,574,226.0,8857.0,501.0,579.0,78.0
1697,西安电子科技大学,2013,空间信息与数字技术,576,233.0,8382.0,501.0,579.0,78.0
1700,西安电子科技大学,2013,电气工程及其自动化,584,204.0,6606.0,501.0,579.0,78.0
1704,西安电子科技大学,2013,电子科学与技术,586,186.0,6207.0,501.0,579.0,78.0
1709,西安电子科技大学,2013,电子信息科学与技术,583,203.0,6809.0,501.0,579.0,78.0
1712,西安电子科技大学,2013,电子信息工程,593,213.0,4944.0,501.0,579.0,78.0
1724,西安电子科技大学,2013,机械设计制造及其自动化,576,233.0,8382.0,501.0,579.0,78.0
1734,西安电子科技大学,2013,微电子科学与工程,583,203.0,6809.0,501.0,579.0,78.0
1750,西安电子科技大学,2013,信息工程,581,224.0,7248.0,501.0,579.0,78.0
1755,西安电子科技大学,2013,信息安全,583,203.0,6809.0,501.0,579.0,78.0
1686,西安电子科技大学,2015,软件工程,615,218.0,5924.0,525.0,617.0,92.0
1690,西安电子科技大学,2015,计算机科学与技术,618,211.0,5327.0,525.0,617.0,92.0
1692,西安电子科技大学,2015,自动化,613,225.0,6362.0,525.0,617.0,92.0
1701,西安电子科技大学,2015,电气工程及其自动化,618,211.0,5327.0,525.0,617.0,92.0
1710,西安电子科技大学,2015,电子信息科学与技术,617,182.0,5509.0,525.0,617.0,92.0
1713,西安电子科技大学,2015,电子信息工程,623,146.0,4427.0,525.0,617.0,92.0
1725,西安电子科技大学,2015,机械设计制造及其自动化,614,213.0,6137.0,525.0,617.0,92.0
1735,西安电子科技大学,2015,微电子科学与工程,619,172.0,5116.0,525.0,617.0,92.0
1756,西安电子科技大学,2015,信息安全,621,170.0,4755.0,525.0,617.0,92.0
1763,西安理工大学,2011,网络工程,596,0.0,0.0,,,
1765,西安理工大学,2011,电气工程及其自动化,598,0.0,0.0,,,
1782,西安理工大学,2011,机械设计制造及其自动化,604,0.0,0.0,,,
1764,西安理工大学,2012,网络工程,572,0.0,0.0,,,
1766,西安理工大学,2012,电气工程及其自动化,584,0.0,0.0,,,
1783,西安理工大学,2012,机械设计制造及其自动化,578,0.0,0.0,,,
1767,西安理工大学,2013,电气工程及其自动化,557,305.0,13667.0,,,
1784,西安理工大学,2013,机械设计制造及其自动化,549,342.0,16250.0,,,
1759,西安理工大学,2015,通信工程,575,319.0,17060.0,,,
1760,西安理工大学,2015,自动化,577,314.0,16414.0,,,
1768,西安理工大学,2015,电气工程与智能控制,569,361.0,19221.0,,,
1769,西安理工大学,2015,电子科学与技术,574,375.0,17435.0,,,
1785,西安理工大学,2015,机械设计制造及其自动化,578,337.0,16100.0,,,
1807,西安文理学院,2014,电子信息工程,452,0.0,0.0,,,
1818,西安建筑科技大学,2011,电气工程及其自动化,601,0.0,0.0,,,
1826,西安建筑科技大学,2011,机械设计制造及其自动化,602,0.0,0.0,,,
1829,西安建筑科技大学,2011,建筑电气与智能化,616,0.0,0.0,,,
1813,西安建筑科技大学,2012,计算机科学与技术,552,0.0,0.0,,,
1820,西安建筑科技大学,2012,电子信息工程,559,0.0,0.0,,,
1830,西安建筑科技大学,2012,建筑电气与智能化,597,0.0,0.0,,,
1843,西安建筑科技大学,2012,信息管理与信息系统,567,0.0,0.0,,,
1814,西安建筑科技大学,2013,计算机科学与技术,537,359.0,20548.0,,,
1819,西安建筑科技大学,2013,电气工程及其自动化,556,339.0,14006.0,,,
1827,西安建筑科技大学,2013,机械设计制造及其自动化,556,339.0,14006.0,,,
1844,西安建筑科技大学,2013,信息管理与信息系统,549,342.0,16250.0,,,
1815,西安建筑科技大学,2015,计算机科学与技术,556,351.0,24003.0,,,
1845,西安建筑科技大学,2015,信息管理与信息系统,543,404.0,29047.0,,,
1846,西安工程大学,2014,通信工程,481,0.0,0.0,,,
1849,西安工业大学,2014,电气工程及其自动化,512,415.0,35402.0,,,
1850,西安工业大学,2014,机械电子工程,509,403.0,36618.0,,,
1887,西安交通大学,2011,计算机科学与技术,660,0.0,0.0,,,
1889,西安交通大学,2011,自动化,662,0.0,0.0,,,
1892,西安交通大学,2011,能源动力系统及自动化,664,0.0,0.0,,,
1902,西安交通大学,2011,电气工程与自动化,669,0.0,0.0,,,
1904,西安交通大学,2011,电气信息,666,0.0,0.0,,,
1919,西安交通大学,2011,机械工程及自动化,663,0.0,0.0,,,
1928,西安交通大学,2011,微电子学,662,0.0,0.0,,,
1890,西安交通大学,2012,自动化,646,0.0,0.0,,,
1893,西安交通大学,2012,能源动力系统及自动化,645,0.0,0.0,,,
1903,西安交通大学,2012,电气工程与自动化,650,0.0,0.0,,,
1905,西安交通大学,2012,电气信息,647,0.0,0.0,,,
1906,西安交通大学,2012,电子科学与技术,646,0.0,0.0,,,
1920,西安交通大学,2012,机械工程及自动化,649,0.0,0.0,,,
1929,西安交通大学,2012,微电子学,644,0.0,0.0,,,
1939,西安交通大学,2012,信息工程,644,0.0,0.0,,,
1888,西安交通大学,2013,计算机科学与技术,618,86.0,1710.0,,,
1891,西安交通大学,2013,自动化,625,77.0,1211.0,,,
1901,西安交通大学,2013,电气工程及其自动化,636,29.0,642.0,,,
1907,西安交通大学,2013,电子科学与技术,621,68.0,1466.0,,,
1908,西安交通大学,2013,电子信息类,627,53.0,1076.0,,,
1927,西安交通大学,2013,微电子科学与工程,621,68.0,1466.0,,,
1940,西安交通大学,2013,信息工程,620,71.0,1537.0,,,
1900,西安交通大学,2015,电气类,656,62.0,807.0,,,
1909,西安交通大学,2015,电子信息类,647,87.0,1420.0,,,
1958,西南财经大学,2011,计算机科学与技术,645,0.0,0.0,,,
1980,西南财经大学,2011,电子商务,643,0.0,0.0,,,
2024,西南财经大学,2011,信息管理与信息系统,643,0.0,0.0,,,
1959,西南财经大学,2012,计算机科学与技术,626,0.0,0.0,,,
1981,西南财经大学,2012,电子商务,625,0.0,0.0,,,
2025,西南财经大学,2012,信息管理与信息系统,621,0.0,0.0,,,
1960,西南财经大学,2013,计算机科学与技术,592,191.0,5135.0,,,
1982,西南财经大学,2013,电子商务,609,113.0,2562.0,,,
2026,西南财经大学,2013,信息管理与信息系统,591,183.0,5318.0,,,
1961,西南财经大学,2015,计算机科学与技术,635,124.0,2679.0,,,
1983,西南财经大学,2015,电子商务,646,72.0,1492.0,,,
2038,西南科技大学,2014,通信工程,496,0.0,0.0,,,
2041,西南科技大学,2014,光电信息科学与工程,490,0.0,0.0,,,
2043,西南石油大学,2014,软件工程,495,0.0,0.0,,,
2044,西南石油大学,2014,机械设计制造及其自动化,512,415.0,35402.0,,,
2047,西南民族大学,2014,通信工程,480,0.0,0.0,,,
2048,西南民族大学,2014,软件工程,482,0.0,0.0,,,
2049,西南民族大学,2014,计算机科学与技术,466,0.0,0.0,,,
2050,西南民族大学,2014,自动化,483,0.0,0.0,,,
2051,西南民族大学,2014,网络工程,445,0.0,0.0,,,
2052,西南民族大学,2014,电气工程及其自动化,492,0.0,0.0,,,
2065,西南民族大学,2014,信息与计算科学,440,0.0,0.0,,,
2066,西南林业大学,2014,计算机科学与技术,431,0.0,0.0,,,
2135,西南大学,2011,自动化,604,0.0,0.0,,,
2139,西南大学,2011,电气信息,606,0.0,0.0,,,
2140,西南大学,2011,电子科学与技术,605,0.0,0.0,,,
2136,西南大学,2012,自动化,583,0.0,0.0,,,
2141,西南大学,2012,电子科学与技术,587,0.0,0.0,,,
2142,西南大学,2013,电子科学与技术,561,320.0,12432.0,501.0,555.0,54.0
2143,西南大学,2013,电子信息类,562,315.0,12112.0,501.0,555.0,54.0
2128,西南大学,2014,计算机类（中外合作办学...,574,297.0,12649.0,506.0,574.0,68.0
2134,西南大学,2014,自动化类（中外合作办学...,575,278.0,12352.0,506.0,574.0,68.0
2137,西南大学,2014,电气工程及其自动化,577,271.0,11773.0,506.0,574.0,68.0
2144,西南大学,2014,电子信息类,591,213.0,8255.0,506.0,574.0,68.0
2138,西南大学,2015,电气工程及其自动化,597,296.0,10364.0,525.0,556.0,31.0
2145,西南大学,2015,电子信息类,596,283.0,10647.0,525.0,556.0,31.0
2188,西南交通大学,2011,通信工程,633,0.0,0.0,573.0,630.0,57.0
2191,西南交通大学,2011,软件工程,627,0.0,0.0,573.0,630.0,57.0
2203,西南交通大学,2011,自动化,632,0.0,0.0,573.0,630.0,57.0
2210,西南交通大学,2011,电气工程及其自动化,631,0.0,0.0,573.0,630.0,57.0
2214,西南交通大学,2011,电子科学与技术,630,0.0,0.0,573.0,630.0,57.0
2218,西南交通大学,2011,电子信息科学与技术,630,0.0,0.0,573.0,630.0,57.0
2221,西南交通大学,2011,电子信息科学,631,0.0,0.0,573.0,630.0,57.0
2222,西南交通大学,2011,电子信息工程,630,0.0,0.0,573.0,630.0,57.0
2228,西南交通大学,2011,生物信息学,627,0.0,0.0,573.0,630.0,57.0
2251,西南交通大学,2011,机械设计制造及其自动化,631,0.0,0.0,573.0,630.0,57.0
2280,西南交通大学,2011,信息安全,627,0.0,0.0,573.0,630.0,57.0
2282,西南交通大学,2011,信息与计算科学,629,0.0,0.0,573.0,630.0,57.0
2192,西南交通大学,2012,软件工程,610,0.0,0.0,,,
2201,西南交通大学,2012,计算机科学与技术,603,0.0,0.0,,,
2211,西南交通大学,2012,电气工程及其自动化,610,0.0,0.0,,,
2213,西南交通大学,2012,电气信息,615,0.0,0.0,,,
2215,西南交通大学,2012,电子科学与技术,607,0.0,0.0,,,
2229,西南交通大学,2012,生物信息学,605,0.0,0.0,,,
2252,西南交通大学,2012,机械设计制造及其自动化,608,0.0,0.0,,,
2281,西南交通大学,2012,信息安全,598,0.0,0.0,,,
2207,西南交通大学,2013,电气类,593,213.0,4944.0,501.0,578.0,77.0
2253,西南交通大学,2013,机械设计制造及其自动化,569,260.0,10155.0,501.0,578.0,77.0
2189,西南交通大学,2014,通信工程,603,185.0,5689.0,506.0,602.0,96.0
2193,西南交通大学,2014,软件工程,595,224.0,7369.0,506.0,602.0,96.0
2194,西南交通大学,2014,轨道交通信号与控制,599,191.0,6496.0,506.0,602.0,96.0
2202,西南交通大学,2014,计算机科学与技术,600,212.0,6305.0,506.0,602.0,96.0
2204,西南交通大学,2014,自动化,597,234.0,6931.0,506.0,602.0,96.0
2209,西南交通大学,2014,电气工程及其自动化（电...,603,185.0,5689.0,506.0,602.0,96.0
2212,西南交通大学,2014,电气工程及其自动化,611,140.0,4287.0,506.0,602.0,96.0
